id,idSportinglife,date,hour,time,name,place,track,age,amountRunners,description,oddP1,oddP2,oddP3,oddP4,oddP5,oddP6,oddP7,oddP8,oddP9,oddP10,oddP11,oddP12,oddP13,oddP14,oddP15,oddP16,oddP17,oddP18,oddP19,oddP20,oddP21,oddP1Dec,oddP2Dec,oddP3Dec,oddP4Dec,oddP5Dec,oddP6Dec,oddP7Dec,oddP8Dec,oddP9Dec,oddP10Dec,oddP11Dec,oddP12Dec,oddP13Dec,oddP14Dec,oddP15Dec,oddP16Dec,oddP17Dec,oddP18Dec,oddP19Dec,oddP20Dec,oddP21Dec,premiumP1,premiumP2,premiumP3,premiumP4,premiumP5,premiumP6,premiumP7,premiumP8,rideToFinish1,rideToFinish2,rideToFinish3,rideToFinish4,rideToFinish5,rideToFinish6,rideToFinish7,rideToFinish8,rideToFinish9,rideToFinish10,rideToFinish11,rideToFinish12,rideToFinish13,rideToFinish14,rideToFinish15,rideToFinish16,rideToFinish17,rideToFinish18,rideToFinish19,rideToFinish20,rideToFinish21,createdAt,updatedAt
886,559323,2020-01-05,20:15,1578266100000,"Race 6 - Maiden Claiming","Tampa Bay Downs",DIRT,"4YO plus",9,"Elusive Ryder (1/1), Candy For All (9/4), Elusive Aura (6/1), Vuyelwa (10/1), I Am A. Luring (14/1), Bayou's Legacy (16/1), Windy County (20/1), English Toffe Rose (33/1), Lil Salty (33/1)",7,3.25,2,11,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/1,9/4,1/1,10/1,33/1,14/1,16/1,20/1,33/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6552.0 USD","2080.0 USD","1039.0 USD","728.0 USD",NULL,NULL,NULL,NULL,7,6,9,4,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:12","2020-01-13 11:24:12"
887,559324,2020-01-05,20:45,1578267900000,"Race 7 - Claiming","Tampa Bay Downs",TURF,"4YO plus",8,"Get Rewarded (5/2), Bizness Beauty (3/1), Painted Image (10/3), Sweet Blossom (7/2), Flan (9/2), Classy Lynn (11/2), Dutchess Caroline (12/1), Domestic Violet (14/1), Backyard Fun (15/1), Ms. Amethyst (16/1)",4.5,4,17,4.33,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/2,3/1,16/1,10/3,15/1,14/1,11/2,12/1,9/2,5/2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9891.0 USD","3140.0 USD","1571.0 USD","1100.0 USD",NULL,NULL,NULL,NULL,3,5,7,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:13","2020-01-13 11:24:13"
888,559325,2020-01-05,21:15,1578269700000,"Race 8 - Claiming","Tampa Bay Downs",DIRT,"4YO plus",10,"Malio's (11/10), Whitecap Bay (4/1), High Rolling Dude (5/1), Secret Life Style (13/2), Das Da One (7/1), Osvaldo (11/1), Johnny Action (28/1), Ollivander (33/1), Epic Junior (33/1), Man Upstairs (40/1)",34,2.1,12,8,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33/1,11/10,11/1,7/1,5/1,33/1,4/1,13/2,28/1,40/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6740.0 USD","2140.0 USD","1070.0 USD","749.0 USD",NULL,NULL,NULL,NULL,10,5,9,8,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:13","2020-01-13 11:24:13"
889,559326,2020-01-05,21:45,1578271500000,"Race 9 - Claiming","Tampa Bay Downs",TURF,"4YO plus",6,"Mad Grace (4/5), Animauxselle (5/2), Stormy D (4/1), Legacy Park (9/2), Cholla (5/1), Unabridged (5/1), Kuringai (8/1), Itsgottabemyway (9/1), Sweet Moochie (12/1), Auriga (12/1), Glovanna (20/1), Alydarius (20/1), Lady Brexit (33/1)",1.8,6,34,10,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/5,5/1,33/1,9/1,12/1,20/1,9/2,5/2,5/1,4/1,20/1,8/1,12/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8946.0 USD","2840.0 USD","1420.0 USD","995.0 USD",NULL,NULL,NULL,NULL,10,7,13,9,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:14","2020-01-13 11:24:14"
890,558648,2020-01-04,12:15,1578150900000,"Unibet Casino Juvenile Hurdle",Sandown,TURF,"4YO only",4,"Palladium (4/11), Hereia (4/1), Zarafshan (9/1), Mr Chua (10/1), Brambledown (20/1)",1.36,21,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/11,20/1,4/1,10/1,9/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6758.0 GBP","1984.0 GBP","992.0 GBP","496.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP",4,2,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:15","2020-01-13 11:24:15"
891,558649,2020-01-04,12:45,1578152700000,"Unibet Mares' Hurdle (Listed)",Sandown,TURF,"4YO plus",4,"Indefatigable (11/10), Silver Forever (6/5), Cap Soleil (7/1), Fleur Irlandaise (10/1), Copper Gone West (16/1)",2.2,17,2.1,11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/5,16/1,11/10,10/1,7/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12529.0 GBP","4701.0 GBP","2354.0 GBP","1173.0 GBP","590.0 GBP","295.0 GBP",NULL,NULL,5,3,1,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:15","2020-01-13 11:24:15"
892,558650,2020-01-04,13:20,1578154800000,"Read Nicky Henderson's Unibet Blog Handicap Chase",Sandown,TURF,"5YO plus",9,"Dashing Perk (7/4), Mercy Mercy Me (9/2), Cap Du Nord (11/2), Mystical Clouds (7/1), Chef D'Equipe (17/2), Waikiki Waves (12/1), Vinnie The Hoddie (14/1), Clondaw Westie (16/1), Volt Face (20/1), Domaine De L'Isle (N/A)",5.5,2.75,6.5,8,13,9.5,21,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/2,7/4,11/2,7/1,12/1,17/2,20/1,NULL,16/1,14/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9634.0 GBP","2846.0 GBP","1423.0 GBP","711.0 GBP","356.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP",5,3,8,6,9,1,10,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:16","2020-01-13 11:24:16"
893,558651,2020-01-04,13:50,1578156600000,"New Unibet Uniboost Handicap Chase",Sandown,TURF,"5YO plus",6,"Johnbb (11/10), Locker Room Talk (11/4), Delire D'Estruval (5/1), Darebin (13/2), Finnegan's Garden (20/1), American Tom (50/1)",3.75,6,21,7.5,51,2.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/4,5/1,20/1,13/2,50/1,11/10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"15640.0 GBP","4620.0 GBP","2310.0 GBP","1155.0 GBP","578.0 GBP","290.0 GBP",NULL,NULL,2,1,6,5,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:16","2020-01-13 11:24:16"
894,558652,2020-01-04,14:25,1578158700000,"Unibet Tolworth Novices' Hurdle (Grade 1)",Sandown,TURF,"4YO plus",7,"Fiddlerontheroof (5/4), Son Of Camas (4/1), Hang In There (4/1), Jeremys Flame (6/1), Silver Hallmark (9/1), Calva D'Auge (20/1), Logan Rocks (66/1)",2.25,7,5,21,5,67,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/4,6/1,4/1,20/1,4/1,66/1,9/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"28475.0 GBP","10685.0 GBP","5350.0 GBP","2665.0 GBP","1340.0 GBP","670.0 GBP",NULL,NULL,2,7,6,1,3,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:16","2020-01-13 11:24:16"
895,558653,2020-01-04,15:00,1578160800000,"Unibet Veterans' Handicap Chase (In Memory Of Houblon Des Obeaux)",Sandown,TURF,"10YO plus",14,"Jepeck (3/1), Dark Flame (11/2), Burtons Well (7/1), On Tour (10/1), Vieux Lion Rouge (10/1), Horatio Hornblower (11/1), Shanroe Santos (12/1), Wild West Wind (14/1), Regal Flow (16/1), Theatre Guide (16/1), Smooth Stepper (16/1), King's Odyssey (16/1), Carole's Destrier (20/1), Abolitionist (25/1)",4,17,17,11,6.5,17,11,21,13,26,15,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/1,16/1,16/1,10/1,11/2,16/1,10/1,20/1,12/1,25/1,14/1,7/1,16/1,11/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61900.0 GBP","18380.0 GBP","9190.0 GBP","4580.0 GBP","2300.0 GBP","1160.0 GBP","580.0 GBP","280.0 GBP",10,12,5,11,13,7,2,3,9,6,8,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:17","2020-01-13 11:24:17"
896,558654,2020-01-04,15:35,1578162900000,"Read Nico De Boinville's Unibet Blog Handicap Hurdle",Sandown,TURF,"4YO plus",11,"Gunnery (9/4), Totterdown (7/2), Smarty Wild (9/2), Eldorado Allen (7/1), Distingo (12/1), Blu Cavalier (12/1), Mill Green (14/1), Ainchea (16/1), Ruacana (20/1), John Constable (25/1), Remiluc (40/1)",15,8,4.5,5.5,13,3.25,13,26,17,41,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14/1,7/1,7/2,9/2,12/1,9/4,12/1,25/1,16/1,40/1,20/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"15640.0 GBP","4620.0 GBP","2310.0 GBP","1155.0 GBP","578.0 GBP","290.0 GBP",NULL,NULL,6,1,4,7,8,11,2,9,5,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:17","2020-01-13 11:24:17"
897,558683,2020-01-04,12:30,1578151800000,"Download The BoyleSports App Handicap Hurdle",Wincanton,TURF,"4YO plus",16,"Sadma (9/2), Whatsmeanttobe (5/1), Harry Haze (7/1), Pottlereaghexpress (7/1), Vanderbilt (15/2), Shanroe Smooch (9/1), Itsonlyrocknroll (12/1), Hold Me Tight (14/1), Silver Quay (14/1), Chinwag (20/1), Golden Poet (25/1), The Crazed Moon (33/1), Sellingallthetime (33/1), Fethard Flyer (33/1), Penneys Hun (40/1), Suffice (50/1)",13,8.5,5.5,15,21,8,41,15,34,8,34,6,10,51,26,34,NULL,NULL,NULL,NULL,NULL,12/1,15/2,9/2,14/1,20/1,7/1,40/1,14/1,33/1,7/1,33/1,5/1,9/1,50/1,25/1,33/1,NULL,NULL,NULL,NULL,NULL,"4874.0 GBP","1431.0 GBP","716.0 GBP","358.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP",1,8,12,14,11,9,3,7,2,13,6,5,15,16,4,10,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:18","2020-01-13 11:24:18"
898,558684,2020-01-04,13:05,1578153900000,"BoyleSports This Is Betting Novices' Handicap Chase",Wincanton,TURF,"5YO plus",10,"Dino Boy (4/1), Book of Gold (5/1), Putdecashonthedash (11/2), Gleno (6/1), Nearly Perfect (9/1), Loud As Lions (9/1), Ivilnoble (9/1), Innisfree Lad (11/1), Vango De Vaige (12/1), Buster Moon (50/1)",10,6.5,5,7,12,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/1,11/2,4/1,6/1,11/1,9/1,9/1,50/1,5/1,12/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6628.0 GBP","1946.0 GBP","973.0 GBP","487.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP",3,10,5,6,8,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:18","2020-01-13 11:24:18"
899,558685,2020-01-04,13:35,1578155700000,"Download The BoyleSports App Novices' Hurdle",Wincanton,TURF,"4YO plus",7,"Hurricane Harvey (8/11), St Barts (9/2), Southfield Harvest (6/1), Commit Or Quit (12/1), Galileo Silver (14/1), Jeremy Sunshine (20/1), Legende de Minuit (28/1)",1.73,7,5.5,13,15,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/11,6/1,9/2,12/1,14/1,20/1,28/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4874.0 GBP","1431.0 GBP","716.0 GBP","358.0 GBP",NULL,NULL,NULL,NULL,1,7,2,3,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:19","2020-01-13 11:24:19"
900,558686,2020-01-04,14:05,1578157500000,"Download The BoyleSports App Handicap Chase",Wincanton,TURF,"5YO plus",7,"Molineaux (11/4), Ar Mest (11/4), Saintemilion (3/1), Flying Tiger (6/1), Admiral's Secret (7/1), Cesar Collonges (16/1), Song Of The Sky (25/1)",3.75,8,3.75,4,7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/4,7/1,11/4,3/1,6/1,16/1,25/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7798.0 GBP","2290.0 GBP","1145.0 GBP","572.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP",3,4,2,5,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:19","2020-01-13 11:24:19"
901,558687,2020-01-04,14:40,1578159600000,"BoyleSports This Is Betting Handicap Hurdle",Wincanton,TURF,"4YO plus",11,"Nifty At Fifty (2/1), Maypole Class (9/2), Silver Kayf (13/2), Rootless Tree (13/2), Merry Milan (7/1), Horse Force One (14/1), Sir Ivan (16/1), Finula (20/1), Vodka All The Way (25/1), Invincible Cave (50/1), Alcock And Brown (100/1)",17,5.5,26,51,8,7.5,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16/1,9/2,25/1,50/1,7/1,13/2,13/2,20/1,2/1,100/1,14/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10397.0 GBP","3053.0 GBP","1526.0 GBP","763.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP",1,5,4,10,7,2,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:20","2020-01-13 11:24:20"
902,558688,2020-01-04,15:15,1578161700000,"BoyleSports Handicap Chase",Wincanton,TURF,"5YO plus",5,"As De Mee (6/4), Gala Ball (4/1), Le Rocher (4/1), Valdez (6/1), Pingshou (6/1)",5,5,2.5,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/1,4/1,6/4,6/1,6/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12512.0 GBP","3696.0 GBP","1848.0 GBP","924.0 GBP","462.0 GBP","232.0 GBP",NULL,NULL,2,4,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:20","2020-01-13 11:24:20"
903,558689,2020-01-04,15:50,1578163800000,"Download The BoyleSports App Maiden Hurdle",Wincanton,TURF,"4YO plus",16,"Manvers House (6/5), Arrivederci (6/4), Grand Slam (7/1), Arkyn (11/1), Fil D'ariane (14/1), Shantou Sunset (22/1), Rhosneigr (50/1), Russian Exile (50/1), Top Beak (80/1), First Revolution (100/1), Adams Star (100/1), Arc Of Bubbles (200/1), Thedancingman (200/1), Puzzle Cache (200/1), Just Go For It (200/1), Eighteenhundred (200/1)",2.5,51,2.2,15,12,201,201,8,101,81,51,23,201,201,101,201,NULL,NULL,NULL,NULL,NULL,6/4,50/1,6/5,14/1,11/1,200/1,200/1,7/1,100/1,80/1,50/1,22/1,200/1,200/1,100/1,200/1,NULL,NULL,NULL,NULL,NULL,"3249.0 GBP","954.0 GBP","477.0 GBP","238.0 GBP",NULL,NULL,NULL,NULL,4,9,8,5,3,2,11,7,6,12,10,15,14,13,1,16,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:21","2020-01-13 11:24:21"
904,558676,2020-01-04,11:50,1578149400000,"EBF/Parklands Mini Golf Mares' Standard NH Flat Race (Conditional Jockeys And Amateur Riders)",Newcastle,ALLWEATHER,"4YO to 6YO",12,"Headscarf Lil (6/4), Alpha Carinae (10/3), Red Dragoness (6/1), Bold Pearl (6/1), Timetoroe (7/1), Fleetwood Black (25/1), Convivial (28/1), Movin'on Up (33/1), Shantou Street (50/1), Two Thirty Yeat (80/1), Grey Expectations (100/1), Feetronie De Kervi (100/1)",4.33,7,7,2.5,81,29,26,101,8,51,34,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/3,6/1,6/1,6/4,80/1,28/1,25/1,100/1,7/1,50/1,33/1,100/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2274.0 GBP","668.0 GBP","334.0 GBP","167.0 GBP",NULL,NULL,NULL,NULL,1,12,2,5,9,3,10,11,8,7,6,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:21","2020-01-13 11:24:21"
905,558677,2020-01-04,12:25,1578151500000,"Sky Sports Racing On Virgin 535 Handicap Chase",Newcastle,TURF,"5YO plus",7,"What's The Scoop (11/4), Pinch Of Ginger (7/2), Graystown (7/2), Pads (5/1), Orioninverness (13/2), Sory (12/1), Early Boy (100/1)",4.5,3.75,13,4.5,6,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/2,11/4,12/1,7/2,5/1,100/1,13/2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2989.0 GBP","878.0 GBP","439.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP",2,3,6,4,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:21","2020-01-13 11:24:21"
906,558678,2020-01-04,12:55,1578153300000,"Sky Sports Racing On Sky 415 Novices' Hurdle",Newcastle,TURF,"5YO plus",6,"Overthetop (10/11), Prince Kayf (1/1), Bear That N Mind (28/1), Atlantic Dancer (66/1), Shouldn't Be Here (150/1), Black Opium (250/1)",1.91,2,67,251,29,151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/11,1/1,66/1,250/1,28/1,150/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3769.0 GBP","1107.0 GBP","553.0 GBP","277.0 GBP",NULL,NULL,NULL,NULL,1,2,5,6,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:22","2020-01-13 11:24:22"
907,558679,2020-01-04,13:30,1578155400000,"Impeccable Pig Inn, Sedgefield Handicap Chase",Newcastle,TURF,"5YO plus",8,"Sam's Adventure (5/2), Domaine De L'Isle (3/1), Looks Like Murt (7/2), Capard King (9/2), Pookie Pekan (6/1), Lygon Rock (8/1), Acdc (20/1), Rock On Fruity (33/1), Scoop The Pot (50/1)",4,3.5,5.5,51,21,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/1,5/2,9/2,50/1,20/1,33/1,6/1,8/1,7/2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"16505.0 GBP","4846.0 GBP","2423.0 GBP","1212.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP",2,5,9,3,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:22","2020-01-13 11:24:22"
908,558680,2020-01-04,14:00,1578157200000,"Border Minstrel Pub Novices' Hurdle",Newcastle,TURF,"4YO plus",8,"Flash De Clerval (6/4), Dusty's Choice (5/2), Adjutant (5/1), Billy Ray (11/2), Our Promise (16/1), Off The Beat (25/1), Holme Abbey (25/1), Kilrush Getaway (100/1)",26,6,3.5,2.5,6.5,101,26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25/1,5/1,5/2,6/4,11/2,100/1,25/1,16/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3769.0 GBP","1107.0 GBP","553.0 GBP","277.0 GBP",NULL,NULL,NULL,NULL,7,1,4,2,3,6,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:23","2020-01-13 11:24:23"
909,558681,2020-01-04,14:35,1578159300000,"Spa At Ramside Novices' Chase",Newcastle,TURF,"5YO plus",3,"Albert's Back (10/11), Schiehallion Munro (6/5), Stradivarius Davis (12/1)",2.2,13,1.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/5,12/1,10/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4289.0 GBP","1259.0 GBP","630.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP",1,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:23","2020-01-13 11:24:23"
910,558682,2020-01-04,15:10,1578161400000,"Parklands Golf Club Handicap Hurdle",Newcastle,TURF,"4YO plus",10,"Point Break (3/1), Robeam (5/1), Gennady (11/2), Celtic Flames (7/1), Al Kherb (7/1), Ted Veale (12/1), Raashdy (14/1), Bluefortytwo (14/1), Crackdeloust (20/1), Our Lucas (20/1)",6.5,21,15,13,8,6,8,15,4,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/2,20/1,14/1,12/1,7/1,5/1,7/1,14/1,3/1,20/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3769.0 GBP","1107.0 GBP","553.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP","350.0 GBP",1,10,3,9,7,8,2,4,6,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:24","2020-01-13 11:24:24"
911,559045,2020-01-04,11:40,1578148800000,"Play 4 To Score At Betway Handicap",Lingfield,POLYTRACK,"4YO plus",10,"Crimewave (5/2), Capriolette (7/2), Dreamboat Dave (11/2), Voi (7/1), Perfecimperfection (8/1), Elhafei (12/1), Vipin (14/1), Sing Out Loud (16/1), Lee Roy (16/1), Rakematiz (25/1)",3.5,8,26,4.5,17,6.5,15,13,9,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/2,7/1,25/1,7/2,16/1,11/2,14/1,12/1,8/1,16/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3429.0 GBP","1020.0 GBP","510.0 GBP","300.0 GBP","300.0 GBP","300.0 GBP","300.0 GBP","300.0 GBP",5,6,4,1,3,9,10,8,2,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:24","2020-01-13 11:24:24"
912,558669,2020-01-04,12:10,1578150600000,"Betway Handicap",Lingfield,POLYTRACK,"4YO plus",7,"Universal Gleam (2/1), Creationist (4/1), Scofflaw (5/1), Star Of Southwold (5/1), Humbert (6/1), Sky Defender (8/1), Mythical Madness (33/1)",9,5,3,7,6,6,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/1,4/1,2/1,6/1,5/1,5/1,33/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"7246.0 GBP","2169.0 GBP","1084.0 GBP","543.0 GBP","270.0 GBP","300.0 GBP","300.0 GBP","300.0 GBP",6,4,3,5,7,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:25","2020-01-13 11:24:25"
913,558670,2020-01-04,12:40,1578152400000,"Ladbrokes Where The Nation Plays Novice Median Auction Stakes (Div 1)",Lingfield,POLYTRACK,"3YO only",9,"Cable Speed (11/8), Mazikeen (9/4), Mickey Drippin (9/2), Stately Home (13/2), Glorious Return (14/1), Runcible (33/1), Beggarman (40/1), Crazy Love (66/1), Mistry Girl (66/1)",2.38,7.5,41,3.25,15,5.5,34,67,67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/8,13/2,40/1,9/4,14/1,9/2,33/1,66/1,66/1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2782.0 GBP","828.0 GBP","414.0 GBP","207.0 GBP","270.0 GBP",NULL,NULL,NULL,3,6,2,1,4,5,9,7,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2020-01-13 11:24:25","2020-01-13 11:24:25"
